date,product,feature,region,team,role,usage,sentiment,support_tickets,anomaly_flag,missing_data_flag,time_lag_flag,conflicting_signal_flag,subtle_pattern_flag
2025-08-06,Power Platform,Auto Insights,North America,PM,GPM,90,0.52,3,0,0,0,0,0
2025-08-06,Power Platform,Auto Insights,Europe,PM,PM,102,0.97,4,0,0,0,0,0
2025-08-06,Power Platform,Auto Insights,Asia,Sales,PM,108,0.56,5,0,0,1,0,0
2025-08-06,Power Platform,Auto Insights,LATAM,PM,Director,87,0.74,7,0,0,0,0,0
2025-08-06,Power Platform,Predictive Alerts,North America,Engineering,Director,83,0.49,2,0,0,1,0,0
2025-08-06,Power Platform,Predictive Alerts,Europe,Engineering,CVP,89,0.56,4,1,0,0,0,0
2025-08-06,Power Platform,Predictive Alerts,Asia,Support,PM,108,0.57,5,0,0,0,0,0
2025-08-06,Power Platform,Predictive Alerts,LATAM,PM,GPM,96,0.98,4,0,0,0,0,0
2025-08-06,Power Platform,Workflow Automation,North America,Sales,CVP,109,1.17,7,0,0,0,0,0
2025-08-06,Power Platform,Workflow Automation,Europe,Engineering,GPM,103,0.71,3,0,0,0,0,0
2025-08-06,Power Platform,Workflow Automation,Asia,Support,PM,109,0.83,9,0,0,0,0,0
2025-08-06,Power Platform,Workflow Automation,LATAM,Engineering,GPM,100,0.37,6,0,0,1,0,0
2025-08-06,Dynamics 365,Copilot Chat,North America,Sales,Director,90,0.88,7,0,0,0,0,0
2025-08-06,Dynamics 365,Copilot Chat,Europe,Sales,PM,88,0.92,6,0,0,0,0,0
2025-08-06,Dynamics 365,Copilot Chat,Asia,Engineering,GPM,91,0.47,7,0,0,0,0,0
2025-08-06,Dynamics 365,Copilot Chat,LATAM,Sales,PM,104,0.88,10,1,0,0,0,0
2025-08-06,Dynamics 365,Auto Insights,North America,Engineering,CVP,81,0.84,4,0,0,0,0,0
2025-08-06,Dynamics 365,Auto Insights,Europe,PM,GPM,101,0.92,6,0,0,0,0,0
2025-08-06,Dynamics 365,Auto Insights,Asia,Support,Director,103,0.69,7,0,0,0,0,0
2025-08-06,Dynamics 365,Auto Insights,LATAM,Support,CVP,100,0.53,4,0,0,1,0,0
2025-08-06,Dynamics 365,Predictive Alerts,North America,Support,Director,97,0.49,3,0,0,0,0,0
2025-08-06,Dynamics 365,Predictive Alerts,Europe,Sales,Director,109,0.63,3,0,0,0,0,0
2025-08-06,Dynamics 365,Predictive Alerts,Asia,PM,PM,88,0.76,8,0,0,0,0,0
2025-08-06,Dynamics 365,Predictive Alerts,LATAM,PM,GPM,100,0.83,6,0,0,0,0,0
2025-08-06,Dynamics 365,Workflow Automation,North America,Engineering,GPM,106,0.56,11,0,0,1,0,0
2025-08-06,Dynamics 365,Workflow Automation,Europe,Engineering,GPM,114,0.67,9,0,0,0,0,0
2025-08-06,Dynamics 365,Workflow Automation,Asia,Sales,CVP,106,0.93,5,0,0,0,0,0
2025-08-06,Dynamics 365,Workflow Automation,LATAM,Support,CVP,104,0.7,10,0,0,0,0,0
2025-08-05,Azure AI,Copilot Chat,North America,Engineering,Director,67,0.73,4,0,0,0,0,0
2025-08-05,Azure AI,Copilot Chat,Europe,PM,CVP,96,0.65,4,0,0,0,0,0
2025-08-05,Azure AI,Copilot Chat,Asia,Support,CVP,111,0.94,2,0,0,0,0,0
2025-08-05,Azure AI,Copilot Chat,LATAM,Support,PM,98,0.44,3,0,0,0,0,0
2025-08-05,Azure AI,Auto Insights,North America,Engineering,GPM,102,0.81,10,0,0,0,0,0
2025-08-05,Azure AI,Auto Insights,Europe,Support,PM,89,0.73,4,1,0,0,0,0
2025-08-05,Azure AI,Auto Insights,Asia,PM,Director,107,0.78,4,0,0,0,0,0
2025-08-05,Azure AI,Auto Insights,LATAM,PM,PM,98,0.4,6,0,0,0,0,0
2025-08-05,Azure AI,Predictive Alerts,North America,PM,Director,86,1.06,4,0,0,0,0,0
2025-08-05,Azure AI,Predictive Alerts,Europe,Sales,PM,130,0.84,7,0,0,0,0,0
2025-08-05,Azure AI,Predictive Alerts,Asia,Support,Director,104,0.64,5,0,0,0,0,0
2025-08-05,Azure AI,Predictive Alerts,LATAM,PM,PM,107,0.75,4,0,0,1,0,0
2025-08-05,Azure AI,Workflow Automation,North America,Sales,CVP,94,0.8,5,0,0,0,0,0
2025-08-05,Azure AI,Workflow Automation,Europe,PM,PM,105,0.84,5,0,0,0,0,0
2025-08-05,Azure AI,Workflow Automation,Asia,Sales,PM,93,0.97,4,0,0,0,0,0
2025-08-05,Azure AI,Workflow Automation,LATAM,PM,PM,89,0.55,5,0,0,0,0,0
2025-08-05,Power Platform,Copilot Chat,North America,Engineering,PM,106,0.53,4,0,0,0,0,0
2025-08-05,Power Platform,Copilot Chat,Europe,PM,GPM,98,0.58,3,0,0,0,0,0
2025-08-05,Power Platform,Copilot Chat,Asia,PM,CVP,99,0.79,3,0,0,1,0,0
2025-08-05,Power Platform,Copilot Chat,LATAM,Support,PM,93,0.75,5,0,0,0,0,0
2025-08-05,Power Platform,Auto Insights,North America,Support,PM,93,0.68,7,0,0,0,0,0
2025-08-05,Power Platform,Auto Insights,Europe,Engineering,PM,96,0.49,2,0,0,0,0,0
2025-08-05,Power Platform,Auto Insights,Asia,PM,CVP,78,0.84,3,1,0,0,0,0
2025-08-05,Power Platform,Auto Insights,LATAM,PM,PM,96,0.88,8,0,0,1,0,0
2025-08-05,Power Platform,Predictive Alerts,North America,Support,PM,89,0.78,1,0,0,0,0,0
2025-08-05,Power Platform,Predictive Alerts,Europe,Engineering,CVP,123,0.61,5,0,0,0,0,0
2025-08-05,Power Platform,Predictive Alerts,Asia,Engineering,GPM,105,0.31,8,0,0,0,0,0
2025-08-05,Power Platform,Predictive Alerts,LATAM,Sales,CVP,97,0.77,3,0,0,0,0,0
2025-08-05,Power Platform,Workflow Automation,North America,Sales,PM,102,0.84,3,0,0,0,0,0
2025-08-05,Power Platform,Workflow Automation,Europe,Sales,CVP,120,0.74,4,0,0,0,0,0
2025-08-05,Power Platform,Workflow Automation,Asia,PM,Director,100,0.82,8,0,0,0,0,0
2025-08-05,Power Platform,Workflow Automation,LATAM,PM,GPM,93,0.93,5,0,0,1,0,0
2025-08-05,Dynamics 365,Copilot Chat,North America,Support,Director,92,0.31,6,0,0,0,0,0
2025-08-05,Dynamics 365,Copilot Chat,Europe,Sales,GPM,101,0.52,5,0,0,0,0,0
2025-08-05,Dynamics 365,Copilot Chat,Asia,Engineering,GPM,99,0.79,3,0,0,0,0,0
2025-08-05,Dynamics 365,Copilot Chat,LATAM,Support,CVP,108,0.85,8,0,0,0,0,0
2025-08-05,Dynamics 365,Auto Insights,North America,Sales,CVP,111,0.77,4,0,0,1,0,0
2025-08-05,Dynamics 365,Auto Insights,Europe,Engineering,PM,106,0.65,10,0,0,0,0,0
2025-08-05,Dynamics 365,Auto Insights,Asia,Support,CVP,101,0.56,4,0,0,0,0,0
2025-08-05,Dynamics 365,Auto Insights,LATAM,PM,CVP,111,0.68,5,0,0,0,0,0
2025-08-05,Dynamics 365,Predictive Alerts,North America,PM,GPM,108,0.94,8,0,0,0,0,0
2025-08-05,Dynamics 365,Predictive Alerts,Europe,Engineering,CVP,99,0.97,6,1,0,0,0,0
2025-08-05,Dynamics 365,Predictive Alerts,Asia,Support,CVP,96,0.59,2,0,0,0,0,0
2025-08-05,Dynamics 365,Predictive Alerts,LATAM,Sales,Director,75,0.71,4,0,0,0,0,0
2025-08-05,Dynamics 365,Workflow Automation,North America,Support,CVP,100,0.67,11,0,0,0,0,1
2025-08-05,Dynamics 365,Workflow Automation,Europe,Support,GPM,97,0.53,7,0,0,0,0,0
2025-08-05,Dynamics 365,Workflow Automation,Asia,Engineering,Director,96,0.92,6,0,0,0,0,0
2025-08-05,Dynamics 365,Workflow Automation,LATAM,PM,PM,109,0.41,8,0,0,0,0,0
